,Unnamed: 0,year,dur_stay,mode,purpose
2903,2903,2017,4-7  nights,Air,Business
2904,2904,2017,4-7  nights,Air,VFR
2905,2905,2017,4-7  nights,Air,Miscellaneous
2906,2906,2017,4-7  nights,Sea,Holiday
2907,2907,2017,4-7  nights,Tunnel,Holiday
2908,2908,2017,4-7  nights,Tunnel,Business
2909,2909,2017,4-7  nights,Tunnel,VFR
2910,2910,2017,8-14 nights,Air,Holiday
2911,2911,2017,8-14 nights,Air,Business
2912,2912,2017,8-14 nights,Air,VFR
2913,2913,2017,8-14 nights,Air,Study
2914,2914,2017,8-14 nights,Air,Miscellaneous
2915,2915,2017,8-14 nights,Sea,Holiday
2916,2916,2017,8-14 nights,Tunnel,Holiday
2917,2917,2017,8-14 nights,Tunnel,VFR
2918,2918,2017,15+  nights,Air,Holiday
2919,2919,2017,15+  nights,Air,Business
2920,2920,2017,15+  nights,Air,VFR
2921,2921,2017,15+  nights,Air,Study
2922,2922,2017,15+  nights,Air,Miscellaneous
2923,2923,2017,15+  nights,Tunnel,Business
2924,2924,2017,15+  nights,Tunnel,Study
2925,2925,2017,1-3  nights,Air,Holiday
2926,2926,2017,1-3  nights,Air,Business
2927,2927,2017,1-3  nights,Air,VFR
2928,2928,2017,1-3  nights,Air,Miscellaneous
2929,2929,2017,1-3  nights,Sea,Holiday
2930,2930,2017,1-3  nights,Tunnel,Holiday
2931,2931,2017,4-7  nights,Air,Holiday
2932,2932,2017,4-7  nights,Air,Business
2933,2933,2017,4-7  nights,Air,VFR
2934,2934,2017,4-7  nights,Air,Miscellaneous
2935,2935,2017,4-7  nights,Sea,Holiday
2936,2936,2017,4-7  nights,Tunnel,Holiday
2937,2937,2017,4-7  nights,Tunnel,VFR
2938,2938,2017,8-14 nights,Air,Holiday
2939,2939,2017,8-14 nights,Air,VFR
2940,2940,2017,15+  nights,Air,Holiday
2941,2941,2017,15+  nights,Air,Business
2942,2942,2017,15+  nights,Air,VFR
2943,2943,2017,15+  nights,Air,Miscellaneous
2944,2944,2017,1-3  nights,Air,Holiday
2945,2945,2017,1-3  nights,Air,Business
2946,2946,2017,1-3  nights,Air,Miscellaneous
2947,2947,2017,1-3  nights,Sea,Holiday
2948,2948,2017,1-3  nights,Tunnel,Holiday
2949,2949,2017,4-7  nights,Air,Holiday
2950,2950,2017,4-7  nights,Tunnel,Business
2951,2951,2017,8-14 nights,Air,Holiday
2952,2952,2017,1-3  nights,Air,Holiday
2953,2953,2017,1-3  nights,Air,Business
2954,2954,2017,1-3  nights,Air,Study
2955,2955,2017,1-3  nights,Air,Miscellaneous
2956,2956,2017,1-3  nights,Sea,Holiday
2957,2957,2017,1-3  nights,Tunnel,Holiday
2958,2958,2017,4-7  nights,Air,Holiday
2959,2959,2017,4-7  nights,Air,Business
2960,2960,2017,4-7  nights,Air,VFR
2961,2961,2017,4-7  nights,Tunnel,Holiday
2962,2962,2017,8-14 nights,Air,Holiday
2963,2963,2017,8-14 nights,Air,VFR
2964,2964,2017,8-14 nights,Tunnel,Holiday
2965,2965,2017,15+  nights,Air,Holiday
2966,2966,2017,15+  nights,Air,VFR
2967,2967,2017,1-3  nights,Air,Holiday
2968,2968,2017,1-3  nights,Air,Miscellaneous
2969,2969,2017,1-3  nights,Tunnel,Holiday
2970,2970,2017,1-3  nights,Tunnel,VFR
2971,2971,2017,4-7  nights,Air,Holiday
2972,2972,2017,8-14 nights,Air,Holiday
2973,2973,2017,15+  nights,Air,Holiday
2974,2974,2017,15+  nights,Air,VFR
2975,2975,2017,1-3  nights,Air,Business
2976,2976,2017,1-3  nights,Tunnel,Holiday
2977,2977,2017,4-7  nights,Air,Holiday
2978,2978,2017,4-7  nights,Air,Business
2979,2979,2017,8-14 nights,Air,Holiday
2980,2980,2017,8-14 nights,Tunnel,Holiday
2981,2981,2017,15+  nights,Air,VFR
2982,2982,2017,1-3  nights,Air,Holiday
2983,2983,2017,1-3  nights,Air,Business
2984,2984,2017,1-3  nights,Air,VFR
2985,2985,2017,1-3  nights,Air,Miscellaneous
2986,2986,2017,1-3  nights,Tunnel,Holiday
2987,2987,2017,4-7  nights,Air,Holiday
2988,2988,2017,4-7  nights,Air,Business
2989,2989,2017,4-7  nights,Air,VFR
2990,2990,2017,4-7  nights,Tunnel,Holiday
2991,2991,2017,4-7  nights,Tunnel,VFR
2992,2992,2017,8-14 nights,Air,Holiday
2993,2993,2017,8-14 nights,Air,Business
2994,2994,2017,8-14 nights,Air,VFR
2995,2995,2017,15+  nights,Air,VFR
2996,2996,2017,15+  nights,Air,Miscellaneous
2997,2997,2017,15+  nights,Tunnel,VFR
2998,2998,2017,1-3  nights,Air,Holiday
2999,2999,2017,1-3  nights,Air,Business
3000,3000,2017,1-3  nights,Air,VFR
3001,3001,2017,4-7  nights,Air,Holiday
3002,3002,2017,4-7  nights,Air,Business
3003,3003,2017,4-7  nights,Air,VFR
3004,3004,2017,8-14 nights,Air,Holiday
3005,3005,2017,8-14 nights,Air,Business
3006,3006,2017,8-14 nights,Air,VFR
3007,3007,2017,15+  nights,Air,Holiday
3008,3008,2017,15+  nights,Air,Business
3009,3009,2017,1-3  nights,Air,Holiday
3010,3010,2017,1-3  nights,Air,VFR
3011,3011,2017,1-3  nights,Air,Miscellaneous
3012,3012,2017,4-7  nights,Air,Holiday
3013,3013,2017,4-7  nights,Air,Business
3014,3014,2017,4-7  nights,Air,VFR
3015,3015,2017,8-14 nights,Air,Holiday
3016,3016,2017,8-14 nights,Air,Business
3017,3017,2017,8-14 nights,Air,Miscellaneous
3018,3018,2017,15+  nights,Air,Holiday
3019,3019,2017,1-3  nights,Air,VFR
3020,3020,2017,1-3  nights,Air,Miscellaneous
3021,3021,2017,4-7  nights,Air,Holiday
3022,3022,2017,8-14 nights,Air,Holiday
3023,3023,2017,15+  nights,Air,VFR
3024,3024,2017,1-3  nights,Air,Holiday
3025,3025,2017,1-3  nights,Air,Business
3026,3026,2017,1-3  nights,Air,VFR
3027,3027,2017,1-3  nights,Air,Miscellaneous
3028,3028,2017,1-3  nights,Tunnel,Holiday
3029,3029,2017,1-3  nights,Tunnel,Business
3030,3030,2017,4-7  nights,Air,Holiday
3031,3031,2017,4-7  nights,Air,Business
3032,3032,2017,4-7  nights,Air,VFR
3033,3033,2017,4-7  nights,Tunnel,Holiday
3034,3034,2017,8-14 nights,Air,Holiday
3035,3035,2017,8-14 nights,Air,VFR
3036,3036,2017,15+  nights,Air,Holiday
3037,3037,2017,15+  nights,Air,VFR
3038,3038,2017,1-3  nights,Air,Holiday
3039,3039,2017,1-3  nights,Air,Business
3040,3040,2017,1-3  nights,Air,VFR
3041,3041,2017,1-3  nights,Tunnel,Holiday
3042,3042,2017,4-7  nights,Air,Holiday
3043,3043,2017,4-7  nights,Air,Business
3044,3044,2017,4-7  nights,Tunnel,Holiday
3045,3045,2017,8-14 nights,Air,Holiday
3046,3046,2017,8-14 nights,Air,VFR
3047,3047,2017,15+  nights,Air,Holiday
3048,3048,2017,1-3  nights,Air,Holiday
3049,3049,2017,1-3  nights,Air,Business
3050,3050,2017,1-3  nights,Air,Miscellaneous
3051,3051,2017,4-7  nights,Air,Holiday
3052,3052,2017,4-7  nights,Air,Business
3053,3053,2017,4-7  nights,Air,VFR
3054,3054,2017,4-7  nights,Tunnel,Holiday
3055,3055,2017,8-14 nights,Air,Holiday
3056,3056,2017,8-14 nights,Air,Business
3057,3057,2017,8-14 nights,Air,VFR
3058,3058,2017,8-14 nights,Air,Miscellaneous
3059,3059,2017,15+  nights,Air,Holiday
3060,3060,2017,15+  nights,Air,Business
3061,3061,2017,15+  nights,Air,VFR
3062,3062,2017,4-7  nights,Air,Holiday
3063,3063,2017,8-14 nights,Air,Holiday
3064,3064,2017,8-14 nights,Air,Business
3065,3065,2017,15+  nights,Air,Holiday
3066,3066,2017,15+  nights,Air,VFR
3067,3067,2017,1-3  nights,Air,Business
3068,3068,2017,1-3  nights,Air,Miscellaneous
3069,3069,2017,1-3  nights,Sea,Holiday
3070,3070,2017,4-7  nights,Air,Holiday
3071,3071,2017,4-7  nights,Air,Business
3072,3072,2017,4-7  nights,Air,VFR
3073,3073,2017,8-14 nights,Air,Holiday
3074,3074,2017,8-14 nights,Air,Miscellaneous
3075,3075,2017,15+  nights,Air,Holiday
3076,3076,2017,15+  nights,Air,VFR
3077,3077,2017,1-3  nights,Air,Holiday
3078,3078,2017,1-3  nights,Air,Business
3079,3079,2017,1-3  nights,Air,VFR
3080,3080,2017,1-3  nights,Air,Miscellaneous
3081,3081,2017,1-3  nights,Tunnel,Business
3082,3082,2017,4-7  nights,Air,Holiday
3083,3083,2017,4-7  nights,Air,Business
3084,3084,2017,4-7  nights,Air,VFR
3085,3085,2017,4-7  nights,Tunnel,Holiday
3086,3086,2017,8-14 nights,Air,Holiday
3087,3087,2017,8-14 nights,Air,Business
3088,3088,2017,15+  nights,Air,Study
3089,3089,2017,1-3  nights,Air,Holiday
3090,3090,2017,1-3  nights,Air,Business
3091,3091,2017,1-3  nights,Tunnel,Holiday
3092,3092,2017,4-7  nights,Air,Holiday
3093,3093,2017,4-7  nights,Air,Business
3094,3094,2017,4-7  nights,Tunnel,Holiday
3095,3095,2017,8-14 nights,Air,Holiday
3096,3096,2017,8-14 nights,Air,Business
3097,3097,2017,15+  nights,Air,Holiday
3098,3098,2017,1-3  nights,Air,Holiday
3099,3099,2017,1-3  nights,Air,Business
3100,3100,2017,1-3  nights,Air,VFR
3101,3101,2017,1-3  nights,Air,Miscellaneous
3102,3102,2017,1-3  nights,Sea,Holiday
3103,3103,2017,1-3  nights,Tunnel,Holiday
3104,3104,2017,4-7  nights,Air,Holiday
3105,3105,2017,4-7  nights,Air,Business
3106,3106,2017,4-7  nights,Air,VFR
3107,3107,2017,4-7  nights,Air,Miscellaneous
3108,3108,2017,4-7  nights,Sea,Holiday
3109,3109,2017,8-14 nights,Air,Holiday
3110,3110,2017,8-14 nights,Air,Business
3111,3111,2017,8-14 nights,Air,VFR
3112,3112,2017,8-14 nights,Sea,Holiday
3113,3113,2017,8-14 nights,Tunnel,Holiday
3114,3114,2017,15+  nights,Air,Holiday
3115,3115,2017,15+  nights,Air,Business
3116,3116,2017,15+  nights,Air,VFR
3117,3117,2017,15+  nights,Sea,VFR
3118,3118,2017,15+  nights,Tunnel,Holiday
3119,3119,2017,1-3  nights,Air,Holiday
3120,3120,2017,1-3  nights,Air,VFR
3121,3121,2017,1-3  nights,Sea,Holiday
3122,3122,2017,1-3  nights,Tunnel,Holiday
3123,3123,2017,4-7  nights,Air,Holiday
3124,3124,2017,8-14 nights,Air,VFR
3125,3125,2017,15+  nights,Air,Holiday
3126,3126,2017,15+  nights,Air,Business
3127,3127,2017,15+  nights,Air,VFR
3128,3128,2017,15+  nights,Sea,Holiday
3129,3129,2017,1-3  nights,Air,Holiday
3130,3130,2017,1-3  nights,Air,Business
3131,3131,2017,1-3  nights,Air,VFR
3132,3132,2017,1-3  nights,Air,Miscellaneous
3133,3133,2017,4-7  nights,Air,Holiday
3134,3134,2017,4-7  nights,Air,Business
3135,3135,2017,4-7  nights,Air,VFR
3136,3136,2017,8-14 nights,Air,Holiday
3137,3137,2017,8-14 nights,Air,Business
3138,3138,2017,8-14 nights,Air,VFR
3139,3139,2017,8-14 nights,Air,Miscellaneous
3140,3140,2017,15+  nights,Air,Holiday
3141,3141,2017,15+  nights,Air,VFR
3142,3142,2017,15+  nights,Air,Miscellaneous
3143,3143,2017,1-3  nights,Air,Business
3144,3144,2017,1-3  nights,Air,VFR
3145,3145,2017,1-3  nights,Air,Miscellaneous
3146,3146,2017,1-3  nights,Sea,Holiday
3147,3147,2017,1-3  nights,Tunnel,Holiday
3148,3148,2017,1-3  nights,Tunnel,VFR
3149,3149,2017,4-7  nights,Air,Holiday
3150,3150,2017,4-7  nights,Air,Business
3151,3151,2017,4-7  nights,Air,VFR
3152,3152,2017,8-14 nights,Air,Holiday
3153,3153,2017,8-14 nights,Air,Business
3154,3154,2017,8-14 nights,Air,VFR
3155,3155,2017,15+  nights,Air,Holiday
3156,3156,2017,15+  nights,Air,VFR
3157,3157,2017,4-7  nights,Air,Holiday
3158,3158,2017,4-7  nights,Air,Business
3159,3159,2017,4-7  nights,Air,VFR
3160,3160,2017,8-14 nights,Air,Holiday
3161,3161,2017,8-14 nights,Air,Business
3162,3162,2017,15+  nights,Air,Miscellaneous
3163,3163,2017,1-3  nights,Air,Holiday
3164,3164,2017,4-7  nights,Air,Holiday
3165,3165,2017,4-7  nights,Air,VFR
3166,3166,2017,8-14 nights,Air,Holiday
3167,3167,2017,8-14 nights,Air,VFR
3168,3168,2017,15+  nights,Air,Holiday
3169,3169,2017,15+  nights,Air,Business
3170,3170,2017,15+  nights,Air,VFR
3171,3171,2017,15+  nights,Air,Miscellaneous
3172,3172,2017,4-7  nights,Air,Holiday
3173,3173,2017,8-14 nights,Air,Holiday
3174,3174,2017,8-14 nights,Air,Business
3175,3175,2017,8-14 nights,Air,Miscellaneous
3176,3176,2017,15+  nights,Air,Holiday
3177,3177,2017,1-3  nights,Air,VFR
3178,3178,2017,4-7  nights,Air,Business
3179,3179,2017,8-14 nights,Air,Holiday
3180,3180,2017,8-14 nights,Air,Business
3181,3181,2017,8-14 nights,Air,VFR
3182,3182,2017,15+  nights,Air,Holiday
3183,3183,2017,15+  nights,Air,VFR
3184,3184,2017,1-3  nights,Air,Holiday
3185,3185,2017,1-3  nights,Air,Business
3186,3186,2017,1-3  nights,Air,VFR
3187,3187,2017,4-7  nights,Air,Holiday
3188,3188,2017,4-7  nights,Air,Business
3189,3189,2017,4-7  nights,Air,VFR
3190,3190,2017,8-14 nights,Air,Holiday
3191,3191,2017,8-14 nights,Air,Business
3192,3192,2017,15+  nights,Air,VFR
3193,3193,2017,15+  nights,Air,Miscellaneous
3194,3194,2017,1-3  nights,Air,Holiday
3195,3195,2017,4-7  nights,Air,Business
3196,3196,2017,8-14 nights,Air,Holiday
3197,3197,2017,1-3  nights,Air,Holiday
3198,3198,2017,1-3  nights,Air,Business
3199,3199,2017,1-3  nights,Air,VFR
3200,3200,2017,1-3  nights,Air,Miscellaneous
3201,3201,2017,4-7  nights,Air,Holiday
3202,3202,2017,4-7  nights,Air,Business
3203,3203,2017,4-7  nights,Air,VFR
3204,3204,2017,8-14 nights,Air,Holiday
3205,3205,2017,8-14 nights,Air,VFR
3206,3206,2017,8-14 nights,Air,Miscellaneous
3207,3207,2017,8-14 nights,Tunnel,VFR
3208,3208,2017,15+  nights,Air,VFR
3209,3209,2017,15+  nights,Tunnel,Holiday
3210,3210,2017,1-3  nights,Air,Holiday
3211,3211,2017,1-3  nights,Air,Business
3212,3212,2017,1-3  nights,Air,VFR
3213,3213,2017,1-3  nights,Air,Miscellaneous
3214,3214,2017,1-3  nights,Sea,Holiday
3215,3215,2017,1-3  nights,Tunnel,Holiday
3216,3216,2017,4-7  nights,Air,Holiday
3217,3217,2017,4-7  nights,Air,Business
3218,3218,2017,4-7  nights,Air,VFR
3219,3219,2017,4-7  nights,Air,Miscellaneous
3220,3220,2017,4-7  nights,Tunnel,VFR
3221,3221,2017,8-14 nights,Air,Holiday
3222,3222,2017,8-14 nights,Air,Business
3223,3223,2017,8-14 nights,Air,VFR
3224,3224,2017,8-14 nights,Air,Miscellaneous
3225,3225,2017,8-14 nights,Tunnel,Holiday
3226,3226,2017,15+  nights,Air,Holiday
3227,3227,2017,15+  nights,Air,Business
3228,3228,2017,15+  nights,Air,VFR
3229,3229,2017,15+  nights,Air,Miscellaneous
3230,3230,2017,1-3  nights,Air,Holiday
3231,3231,2017,1-3  nights,Air,Business
3232,3232,2017,4-7  nights,Air,VFR
3233,3233,2017,8-14 nights,Air,Holiday
3234,3234,2017,8-14 nights,Air,Business
3235,3235,2017,8-14 nights,Air,VFR
3236,3236,2017,8-14 nights,Air,Miscellaneous
3237,3237,2017,15+  nights,Air,Business
3238,3238,2017,15+  nights,Air,VFR
3239,3239,2017,15+  nights,Air,Study
3240,3240,2017,1-3  nights,Air,Holiday
3241,3241,2017,1-3  nights,Air,Business
3242,3242,2017,1-3  nights,Air,Miscellaneous
3243,3243,2017,4-7  nights,Air,Holiday
3244,3244,2017,4-7  nights,Air,Business
3245,3245,2017,4-7  nights,Air,VFR
3246,3246,2017,4-7  nights,Air,Miscellaneous
3247,3247,2017,8-14 nights,Air,Holiday
3248,3248,2017,8-14 nights,Air,Business
3249,3249,2017,8-14 nights,Air,VFR
3250,3250,2017,15+  nights,Air,Holiday
3251,3251,2017,15+  nights,Air,VFR
3252,3252,2017,1-3  nights,Air,Business
3253,3253,2017,4-7  nights,Air,Business
3254,3254,2017,4-7  nights,Air,VFR
3255,3255,2017,8-14 nights,Air,Business
3256,3256,2017,8-14 nights,Tunnel,VFR
3257,3257,2017,15+  nights,Air,Holiday
3258,3258,2017,15+  nights,Air,VFR
3259,3259,2017,15+  nights,Air,Miscellaneous
3260,3260,2017,1-3  nights,Air,Holiday
3261,3261,2017,1-3  nights,Air,Business
3262,3262,2017,1-3  nights,Air,VFR
3263,3263,2017,1-3  nights,Air,Miscellaneous
3264,3264,2017,1-3  nights,Tunnel,Miscellaneous
3265,3265,2017,4-7  nights,Air,Holiday
3266,3266,2017,4-7  nights,Air,Business
3267,3267,2017,4-7  nights,Air,VFR
3268,3268,2017,8-14 nights,Air,Holiday
3269,3269,2017,8-14 nights,Air,Business
3270,3270,2017,8-14 nights,Air,VFR
3271,3271,2017,15+  nights,Air,Holiday
3272,3272,2017,15+  nights,Air,VFR
3273,3273,2017,1-3  nights,Air,Business
3274,3274,2017,1-3  nights,Air,VFR
3275,3275,2017,1-3  nights,Air,Miscellaneous
3276,3276,2017,4-7  nights,Air,Business
3277,3277,2017,8-14 nights,Air,Holiday
3278,3278,2017,8-14 nights,Air,Business
3279,3279,2017,8-14 nights,Air,VFR
3280,3280,2017,15+  nights,Air,Holiday
3281,3281,2017,15+  nights,Air,VFR
3282,3282,2017,1-3  nights,Air,Business
3283,3283,2017,1-3  nights,Air,VFR
3284,3284,2017,4-7  nights,Air,Holiday
3285,3285,2017,4-7  nights,Air,Business
3286,3286,2017,8-14 nights,Air,Holiday
3287,3287,2017,8-14 nights,Air,Business
3288,3288,2017,8-14 nights,Air,VFR
3289,3289,2017,8-14 nights,Air,Miscellaneous
3290,3290,2017,15+  nights,Air,Business
3291,3291,2017,15+  nights,Air,VFR
3292,3292,2017,15+  nights,Tunnel,Study
3293,3293,2018,1-3  nights,Air,Holiday
3294,3294,2018,1-3  nights,Air,Business
3295,3295,2018,1-3  nights,Air,Miscellaneous
3296,3296,2018,1-3  nights,Sea,Holiday
3297,3297,2018,1-3  nights,Sea,Miscellaneous
3298,3298,2018,1-3  nights,Tunnel,Holiday
3299,3299,2018,1-3  nights,Tunnel,Business
3300,3300,2018,1-3  nights,Tunnel,VFR
3301,3301,2018,4-7  nights,Air,Holiday
3302,3302,2018,4-7  nights,Sea,Holiday
3303,3303,2018,4-7  nights,Tunnel,Holiday
3304,3304,2018,4-7  nights,Tunnel,Business
3305,3305,2018,4-7  nights,Tunnel,VFR
3306,3306,2018,8-14 nights,Tunnel,Holiday
3307,3307,2018,8-14 nights,Tunnel,VFR
3308,3308,2018,15+  nights,Tunnel,VFR
3309,3309,2018,1-3  nights,Air,Holiday
3310,3310,2018,1-3  nights,Air,Business
3311,3311,2018,1-3  nights,Air,VFR
3312,3312,2018,1-3  nights,Air,Study
3313,3313,2018,8-14 nights,Air,Holiday
3314,3314,2018,8-14 nights,Air,Business
3315,3315,2018,8-14 nights,Air,VFR
3316,3316,2018,8-14 nights,Sea,VFR
3317,3317,2018,15+  nights,Air,Miscellaneous
3318,3318,2018,1-3  nights,Air,Holiday
3319,3319,2018,1-3  nights,Air,Business
3320,3320,2018,1-3  nights,Air,VFR
3321,3321,2018,1-3  nights,Air,Miscellaneous
3322,3322,2018,1-3  nights,Sea,Holiday
3323,3323,2018,1-3  nights,Sea,Business
3324,3324,2018,1-3  nights,Sea,VFR
3325,3325,2018,1-3  nights,Sea,Miscellaneous
3326,3326,2018,1-3  nights,Tunnel,Holiday
3327,3327,2018,1-3  nights,Tunnel,Business
3328,3328,2018,1-3  nights,Tunnel,VFR
3329,3329,2018,1-3  nights,Tunnel,Miscellaneous
3330,3330,2018,4-7  nights,Air,Holiday
3331,3331,2018,4-7  nights,Air,Business
3332,3332,2018,4-7  nights,Air,VFR
3333,3333,2018,4-7  nights,Sea,Holiday
3334,3334,2018,4-7  nights,Sea,VFR
3335,3335,2018,4-7  nights,Tunnel,Holiday
3336,3336,2018,4-7  nights,Tunnel,Business
3337,3337,2018,4-7  nights,Tunnel,VFR
3338,3338,2018,4-7  nights,Tunnel,Miscellaneous
3339,3339,2018,8-14 nights,Air,Holiday
3340,3340,2018,8-14 nights,Air,VFR
3341,3341,2018,8-14 nights,Sea,Holiday
3342,3342,2018,8-14 nights,Sea,VFR
3343,3343,2018,8-14 nights,Tunnel,Holiday
3344,3344,2018,8-14 nights,Tunnel,VFR
3345,3345,2018,15+  nights,Air,Holiday
3346,3346,2018,15+  nights,Air,Business
3347,3347,2018,15+  nights,Air,VFR
3348,3348,2018,15+  nights,Sea,Holiday
3349,3349,2018,15+  nights,Sea,VFR
3350,3350,2018,15+  nights,Sea,Study
3351,3351,2018,15+  nights,Tunnel,VFR
3352,3352,2018,1-3  nights,Air,Holiday
3353,3353,2018,1-3  nights,Air,Business
3354,3354,2018,1-3  nights,Air,VFR
3355,3355,2018,1-3  nights,Air,Miscellaneous
3356,3356,2018,1-3  nights,Sea,Holiday
3357,3357,2018,1-3  nights,Sea,Business
3358,3358,2018,1-3  nights,Sea,Miscellaneous
3359,3359,2018,1-3  nights,Tunnel,Business
3360,3360,2018,1-3  nights,Tunnel,VFR
3361,3361,2018,4-7  nights,Air,Holiday
3362,3362,2018,4-7  nights,Air,Business
3363,3363,2018,4-7  nights,Air,VFR
3364,3364,2018,4-7  nights,Sea,Holiday
3365,3365,2018,4-7  nights,Sea,Business
3366,3366,2018,4-7  nights,Sea,VFR
3367,3367,2018,4-7  nights,Tunnel,Holiday
3368,3368,2018,8-14 nights,Air,Holiday
3369,3369,2018,8-14 nights,Air,Business
3370,3370,2018,8-14 nights,Air,VFR
3371,3371,2018,8-14 nights,Sea,VFR
3372,3372,2018,15+  nights,Air,Business
3373,3373,2018,15+  nights,Air,VFR
3374,3374,2018,15+  nights,Air,Miscellaneous
3375,3375,2018,1-3  nights,Air,Holiday
3376,3376,2018,1-3  nights,Air,Business
3377,3377,2018,1-3  nights,Air,VFR
3378,3378,2018,1-3  nights,Air,Miscellaneous
3379,3379,2018,4-7  nights,Air,Holiday
3380,3380,2018,4-7  nights,Air,Business
3381,3381,2018,4-7  nights,Air,VFR
3382,3382,2018,8-14 nights,Air,Holiday
3383,3383,2018,8-14 nights,Air,Business
3384,3384,2018,8-14 nights,Air,VFR
3385,3385,2018,8-14 nights,Air,Miscellaneous
3386,3386,2018,15+  nights,Air,VFR
3387,3387,2018,1-3  nights,Air,Holiday
3388,3388,2018,1-3  nights,Air,Business
3389,3389,2018,1-3  nights,Air,VFR
3390,3390,2018,1-3  nights,Air,Miscellaneous
3391,3391,2018,1-3  nights,Sea,Holiday
3392,3392,2018,1-3  nights,Sea,VFR
3393,3393,2018,1-3  nights,Sea,Miscellaneous
3394,3394,2018,1-3  nights,Tunnel,Holiday
3395,3395,2018,1-3  nights,Tunnel,VFR
3396,3396,2018,1-3  nights,Tunnel,Miscellaneous
3397,3397,2018,4-7  nights,Air,Holiday
3398,3398,2018,4-7  nights,Air,Business
3399,3399,2018,4-7  nights,Air,VFR
3400,3400,2018,4-7  nights,Air,Miscellaneous
3401,3401,2018,4-7  nights,Sea,Holiday
3402,3402,2018,4-7  nights,Sea,VFR
3403,3403,2018,4-7  nights,Tunnel,Holiday
3404,3404,2018,4-7  nights,Tunnel,VFR
3405,3405,2018,8-14 nights,Air,Holiday
3406,3406,2018,8-14 nights,Air,VFR
3407,3407,2018,8-14 nights,Sea,Holiday
3408,3408,2018,8-14 nights,Tunnel,VFR
3409,3409,2018,15+  nights,Air,Business
3410,3410,2018,15+  nights,Air,VFR
3411,3411,2018,15+  nights,Air,Study
3412,3412,2018,1-3  nights,Air,Holiday
3413,3413,2018,1-3  nights,Air,Business
3414,3414,2018,1-3  nights,Air,VFR
3415,3415,2018,1-3  nights,Air,Miscellaneous
3416,3416,2018,4-7  nights,Air,Holiday
3417,3417,2018,4-7  nights,Air,Business
3418,3418,2018,4-7  nights,Air,VFR
3419,3419,2018,4-7  nights,Sea,Holiday
3420,3420,2018,1-3  nights,Air,Holiday
3421,3421,2018,1-3  nights,Air,Business
3422,3422,2018,1-3  nights,Air,VFR
3423,3423,2018,1-3  nights,Air,Miscellaneous
3424,3424,2018,4-7  nights,Air,Holiday
3425,3425,2018,4-7  nights,Air,VFR
3426,3426,2018,15+  nights,Air,Miscellaneous
3427,3427,2018,1-3  nights,Air,Holiday
3428,3428,2018,1-3  nights,Air,Business
3429,3429,2018,1-3  nights,Air,VFR
3430,3430,2018,1-3  nights,Air,Miscellaneous
3431,3431,2018,1-3  nights,Sea,Business
3432,3432,2018,1-3  nights,Tunnel,Holiday
3433,3433,2018,4-7  nights,Air,Holiday
3434,3434,2018,4-7  nights,Air,Business
3435,3435,2018,4-7  nights,Air,VFR
3436,3436,2018,4-7  nights,Air,Study
3437,3437,2018,4-7  nights,Sea,VFR
3438,3438,2018,8-14 nights,Air,Holiday
3439,3439,2018,8-14 nights,Air,VFR
3440,3440,2018,8-14 nights,Sea,VFR
3441,3441,2018,15+  nights,Air,VFR
3442,3442,2018,1-3  nights,Air,Holiday
3443,3443,2018,1-3  nights,Air,Business
3444,3444,2018,1-3  nights,Air,VFR
3445,3445,2018,1-3  nights,Air,Miscellaneous
3446,3446,2018,1-3  nights,Sea,Business
3447,3447,2018,4-7  nights,Air,Holiday
3448,3448,2018,4-7  nights,Air,Business
3449,3449,2018,4-7  nights,Air,VFR
3450,3450,2018,8-14 nights,Air,Holiday
3451,3451,2018,8-14 nights,Air,Business
3452,3452,2018,8-14 nights,Air,VFR
3453,3453,2018,15+  nights,Air,VFR
3454,3454,2018,1-3  nights,Air,Holiday
3455,3455,2018,1-3  nights,Air,Business
3456,3456,2018,4-7  nights,Air,Holiday
3457,3457,2018,4-7  nights,Air,Business
3458,3458,2018,4-7  nights,Air,VFR
3459,3459,2018,4-7  nights,Air,Miscellaneous
3460,3460,2018,8-14 nights,Tunnel,VFR
3461,3461,2018,15+  nights,Air,VFR
3462,3462,2018,1-3  nights,Air,Holiday
3463,3463,2018,1-3  nights,Air,Business
3464,3464,2018,1-3  nights,Air,VFR
3465,3465,2018,1-3  nights,Air,Miscellaneous
3466,3466,2018,4-7  nights,Air,Holiday
3467,3467,2018,4-7  nights,Air,Business
3468,3468,2018,4-7  nights,Air,VFR
3469,3469,2018,4-7  nights,Air,Miscellaneous
3470,3470,2018,8-14 nights,Air,Holiday
3471,3471,2018,8-14 nights,Air,VFR
3472,3472,2018,15+  nights,Air,Business
3473,3473,2018,15+  nights,Air,VFR
3474,3474,2018,15+  nights,Air,Study
3475,3475,2018,1-3  nights,Air,Holiday
3476,3476,2018,1-3  nights,Air,Business
3477,3477,2018,1-3  nights,Air,VFR
3478,3478,2018,1-3  nights,Air,Miscellaneous
3479,3479,2018,4-7  nights,Air,Holiday
3480,3480,2018,4-7  nights,Air,Business
3481,3481,2018,4-7  nights,Air,VFR
3482,3482,2018,8-14 nights,Air,Business
3483,3483,2018,1-3  nights,Air,Holiday
3484,3484,2018,1-3  nights,Air,Business
3485,3485,2018,1-3  nights,Air,VFR
3486,3486,2018,1-3  nights,Air,Miscellaneous
